what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522324413963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522324498224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522324499258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522324517609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1522324550793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522324551581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522325462164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522325472740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522326024964
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522326042823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1522326049699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522326051278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522326056805
error,log,,,"Core exception while retrieving the content description",1522326057294
error,log,,,"Core exception while retrieving the content description",1522326057376
error,log,,,"Core exception while retrieving the content description",1522326057438
error,log,,,"Core exception while retrieving the content description",1522326057467
error,log,,,"Core exception while retrieving the content description",1522326057497
error,log,,,"Core exception while retrieving the content description",1522326057581
error,log,,,"Core exception while retrieving the content description",1522326057617
error,log,,,"Core exception while retrieving the content description",1522326057659
error,log,,,"Core exception while retrieving the content description",1522326057694
error,log,,,"Core exception while retrieving the content description",1522326057747
error,log,,,"Core exception while retrieving the content description",1522326058747
error,log,,,"Core exception while retrieving the content description",1522326058796
error,log,,,"Core exception while retrieving the content description",1522326058836
error,log,,,"Core exception while retrieving the content description",1522326058870
error,log,,,"Core exception while retrieving the content description",1522326058966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522326061829
error,log,,,"Core exception while retrieving the content description",1522326062446
error,log,,,"Core exception while retrieving the content description",1522326062506
error,log,,,"Core exception while retrieving the content description",1522326062585
error,log,,,"Core exception while retrieving the content description",1522326062636
error,log,,,"Core exception while retrieving the content description",1522326062688
error,log,,,"Core exception while retrieving the content description",1522326063701
error,log,,,"Core exception while retrieving the content description",1522326063792
error,log,,,"Core exception while retrieving the content description",1522326063845
error,log,,,"Core exception while retrieving the content description",1522326063901
error,log,,,"Core exception while retrieving the content description",1522326064001
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522326065582
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522326069601
