what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521551983214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1521551983457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521551991785
error,log,,,"Core exception while retrieving the content description",1521551992704
error,log,,,"Core exception while retrieving the content description",1521551992706
error,log,,,"Core exception while retrieving the content description",1521551992728
error,log,,,"Core exception while retrieving the content description",1521551992729
error,log,,,"Core exception while retrieving the content description",1521551992730
error,log,,,"Core exception while retrieving the content description",1521551992734
error,log,,,"Core exception while retrieving the content description",1521551992746
error,log,,,"Core exception while retrieving the content description",1521551992747
error,log,,,"Core exception while retrieving the content description",1521551992748
error,log,,,"Core exception while retrieving the content description",1521551992750
error,log,,,"Core exception while retrieving the content description",1521551993716
error,log,,,"Core exception while retrieving the content description",1521551993717
error,log,,,"Core exception while retrieving the content description",1521551993719
error,log,,,"Core exception while retrieving the content description",1521551993720
error,log,,,"Core exception while retrieving the content description",1521551993721
error,log,,,"Core exception while retrieving the content description",1521551993724
error,log,,,"Core exception while retrieving the content description",1521551993725
error,log,,,"Core exception while retrieving the content description",1521551993727
error,log,,,"Core exception while retrieving the content description",1521551993728
error,log,,,"Core exception while retrieving the content description",1521551993729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1521552026219
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521552027695
error,log,,,"Core exception while retrieving the content description",1521552028570
error,log,,,"Core exception while retrieving the content description",1521552028571
error,log,,,"Core exception while retrieving the content description",1521552028574
error,log,,,"Core exception while retrieving the content description",1521552028575
error,log,,,"Core exception while retrieving the content description",1521552028576
error,log,,,"Core exception while retrieving the content description",1521552028579
error,log,,,"Core exception while retrieving the content description",1521552028580
error,log,,,"Core exception while retrieving the content description",1521552028582
error,log,,,"Core exception while retrieving the content description",1521552028583
error,log,,,"Core exception while retrieving the content description",1521552028584
error,log,,,"Core exception while retrieving the content description",1521552029587
error,log,,,"Core exception while retrieving the content description",1521552029588
error,log,,,"Core exception while retrieving the content description",1521552029591
error,log,,,"Core exception while retrieving the content description",1521552029592
error,log,,,"Core exception while retrieving the content description",1521552029593
error,log,,,"Core exception while retrieving the content description",1521552029596
error,log,,,"Core exception while retrieving the content description",1521552029597
error,log,,,"Core exception while retrieving the content description",1521552029599
error,log,,,"Core exception while retrieving the content description",1521552029600
error,log,,,"Core exception while retrieving the content description",1521552029601
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1521552033958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1521552034206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1521552034422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521552039574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521552039819
error,log,,,"Core exception while retrieving the content description",1521552040537
error,log,,,"Core exception while retrieving the content description",1521552040539
error,log,,,"Core exception while retrieving the content description",1521552040541
error,log,,,"Core exception while retrieving the content description",1521552040542
error,log,,,"Core exception while retrieving the content description",1521552040543
error,log,,,"Core exception while retrieving the content description",1521552040547
error,log,,,"Core exception while retrieving the content description",1521552040548
error,log,,,"Core exception while retrieving the content description",1521552040550
error,log,,,"Core exception while retrieving the content description",1521552040552
error,log,,,"Core exception while retrieving the content description",1521552040553
error,log,,,"Core exception while retrieving the content description",1521552041721
error,log,,,"Core exception while retrieving the content description",1521552041722
error,log,,,"Core exception while retrieving the content description",1521552041724
error,log,,,"Core exception while retrieving the content description",1521552041737
error,log,,,"Core exception while retrieving the content description",1521552041738
error,log,,,"Core exception while retrieving the content description",1521552041741
error,log,,,"Core exception while retrieving the content description",1521552041742
error,log,,,"Core exception while retrieving the content description",1521552041744
error,log,,,"Core exception while retrieving the content description",1521552041745
error,log,,,"Core exception while retrieving the content description",1521552041746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1521552052115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521552054627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521552054995
error,log,,,"Core exception while retrieving the content description",1521552055672
error,log,,,"Core exception while retrieving the content description",1521552055674
error,log,,,"Core exception while retrieving the content description",1521552055676
error,log,,,"Core exception while retrieving the content description",1521552055677
error,log,,,"Core exception while retrieving the content description",1521552055678
error,log,,,"Core exception while retrieving the content description",1521552055682
error,log,,,"Core exception while retrieving the content description",1521552055683
error,log,,,"Core exception while retrieving the content description",1521552055685
error,log,,,"Core exception while retrieving the content description",1521552055686
error,log,,,"Core exception while retrieving the content description",1521552055687
error,log,,,"Core exception while retrieving the content description",1521552056896
error,log,,,"Core exception while retrieving the content description",1521552056897
error,log,,,"Core exception while retrieving the content description",1521552056900
error,log,,,"Core exception while retrieving the content description",1521552056901
error,log,,,"Core exception while retrieving the content description",1521552056902
error,log,,,"Core exception while retrieving the content description",1521552056904
error,log,,,"Core exception while retrieving the content description",1521552056905
error,log,,,"Core exception while retrieving the content description",1521552056907
error,log,,,"Core exception while retrieving the content description",1521552056908
error,log,,,"Core exception while retrieving the content description",1521552056909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1521552062689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521552063032
error,log,,,"Core exception while retrieving the content description",1521552063616
error,log,,,"Core exception while retrieving the content description",1521552063617
error,log,,,"Core exception while retrieving the content description",1521552063619
error,log,,,"Core exception while retrieving the content description",1521552063620
error,log,,,"Core exception while retrieving the content description",1521552063621
error,log,,,"Core exception while retrieving the content description",1521552063625
error,log,,,"Core exception while retrieving the content description",1521552063626
error,log,,,"Core exception while retrieving the content description",1521552063628
error,log,,,"Core exception while retrieving the content description",1521552063643
error,log,,,"Core exception while retrieving the content description",1521552063644
error,log,,,"Core exception while retrieving the content description",1521552064955
error,log,,,"Core exception while retrieving the content description",1521552064956
error,log,,,"Core exception while retrieving the content description",1521552064957
error,log,,,"Core exception while retrieving the content description",1521552064958
error,log,,,"Core exception while retrieving the content description",1521552064959
error,log,,,"Core exception while retrieving the content description",1521552064960
error,log,,,"Core exception while retrieving the content description",1521552064961
