what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522232416114
error,log,,,"Core exception while retrieving the content description",1522232417062
error,log,,,"Core exception while retrieving the content description",1522232417165
error,log,,,"Core exception while retrieving the content description",1522232417275
error,log,,,"Core exception while retrieving the content description",1522232417386
error,log,,,"Core exception while retrieving the content description",1522232417466
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1522232418829
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1522232420732
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522232422394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522232433054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522232440986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522232536352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522232541408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522232564084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1522232567613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522232583003
error,log,,,"Core exception while retrieving the content description",1522232585310
error,log,,,"Core exception while retrieving the content description",1522232585336
error,log,,,"Core exception while retrieving the content description",1522232585358
error,log,,,"Core exception while retrieving the content description",1522232585399
error,log,,,"Core exception while retrieving the content description",1522232585418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522232605387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522232609424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522232638583
error,log,,,"Internal Error",1522232642796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1522232642844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522232644225
