what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1520952490156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1520952495617
error,log,,,"Core exception while retrieving the content description",1520952497543
error,log,,,"Core exception while retrieving the content description",1520952497544
error,log,,,"Core exception while retrieving the content description",1520952497545
error,log,,,"Core exception while retrieving the content description",1520952497545
error,log,,,"Core exception while retrieving the content description",1520952497546
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1520952499285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952508368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952513462
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1520952513499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1520952515343
error,log,,,"Core exception while retrieving the content description",1520952516231
error,log,,,"Core exception while retrieving the content description",1520952516232
error,log,,,"Core exception while retrieving the content description",1520952516233
error,log,,,"Core exception while retrieving the content description",1520952516234
error,log,,,"Core exception while retrieving the content description",1520952516234
error,log,,,"Core exception while retrieving the content description",1520952517297
error,log,,,"Core exception while retrieving the content description",1520952517298
error,log,,,"Core exception while retrieving the content description",1520952517299
error,log,,,"Core exception while retrieving the content description",1520952517300
error,log,,,"Core exception while retrieving the content description",1520952517301
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520952517469
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1520952517469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1520952517479
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1520952524876
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520952534201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1520952535934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1520952543134
error,log,,,"Core exception while retrieving the content description",1520952544028
error,log,,,"Core exception while retrieving the content description",1520952544029
error,log,,,"Core exception while retrieving the content description",1520952544031
error,log,,,"Core exception while retrieving the content description",1520952544032
error,log,,,"Core exception while retrieving the content description",1520952544032
error,log,,,"Core exception while retrieving the content description",1520952545064
error,log,,,"Core exception while retrieving the content description",1520952545064
error,log,,,"Core exception while retrieving the content description",1520952545065
error,log,,,"Core exception while retrieving the content description",1520952545066
error,log,,,"Core exception while retrieving the content description",1520952545067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952545912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952571023
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1520952575319
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1520952583688
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520952587039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1520952588804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1520952595521
error,log,,,"Core exception while retrieving the content description",1520952596151
error,log,,,"Core exception while retrieving the content description",1520952596152
error,log,,,"Core exception while retrieving the content description",1520952596153
error,log,,,"Core exception while retrieving the content description",1520952596153
error,log,,,"Core exception while retrieving the content description",1520952596154
error,log,,,"Core exception while retrieving the content description",1520952597387
error,log,,,"Core exception while retrieving the content description",1520952597388
error,log,,,"Core exception while retrieving the content description",1520952597389
error,log,,,"Core exception while retrieving the content description",1520952597389
error,log,,,"Core exception while retrieving the content description",1520952597390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952597645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952598822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952599499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952625574
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1520952626496
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952630292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952639110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952639701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952646670
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520952652142
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1520952658959
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1520952669586
error,log,,,"Core exception while retrieving the content description",1520952670225
error,log,,,"Core exception while retrieving the content description",1520952670226
error,log,,,"Core exception while retrieving the content description",1520952670227
error,log,,,"Core exception while retrieving the content description",1520952670227
error,log,,,"Core exception while retrieving the content description",1520952670228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952670773
error,log,,,"Core exception while retrieving the content description",1520952671519
error,log,,,"Core exception while retrieving the content description",1520952671519
error,log,,,"Core exception while retrieving the content description",1520952671521
error,log,,,"Core exception while retrieving the content description",1520952671521
error,log,,,"Core exception while retrieving the content description",1520952671522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952679250
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1520952680814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952684229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952687054
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1520952690109
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520952697981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952715989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952771422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952782495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952782751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952782999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952783319
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952783527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952783767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1520952784015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952790589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952872468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952872690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952903118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520952911819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953051132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953072122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953080901
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520953082268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953121555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953122594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953127177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953144506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1520953147958
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1520953151468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1520953154956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953160034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1520953175706
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1520953177085
