what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1521554382848
error,log,,,"Core exception while retrieving the content description",1521554382849
error,log,,,"Core exception while retrieving the content description",1521554382850
error,log,,,"Core exception while retrieving the content description",1521554382851
error,log,,,"Core exception while retrieving the content description",1521554382859
error,log,,,"Core exception while retrieving the content description",1521554382860
error,log,,,"Core exception while retrieving the content description",1521554382862
error,log,,,"Core exception while retrieving the content description",1521554382863
error,log,,,"Core exception while retrieving the content description",1521554382864
error,log,,,"Core exception while retrieving the content description",1521554383750
error,log,,,"Core exception while retrieving the content description",1521554383751
error,log,,,"Core exception while retrieving the content description",1521554383753
error,log,,,"Core exception while retrieving the content description",1521554383754
error,log,,,"Core exception while retrieving the content description",1521554383755
error,log,,,"Core exception while retrieving the content description",1521554383762
error,log,,,"Core exception while retrieving the content description",1521554383763
error,log,,,"Core exception while retrieving the content description",1521554383765
error,log,,,"Core exception while retrieving the content description",1521554383766
error,log,,,"Core exception while retrieving the content description",1521554383767
error,log,,,"Core exception while retrieving the content description",1521554383774
error,log,,,"Core exception while retrieving the content description",1521554383774
error,log,,,"Core exception while retrieving the content description",1521554383776
error,log,,,"Core exception while retrieving the content description",1521554383776
error,log,,,"Core exception while retrieving the content description",1521554383777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521554392831
error,log,,,"Core exception while retrieving the content description",1521554393618
error,log,,,"Core exception while retrieving the content description",1521554393619
error,log,,,"Core exception while retrieving the content description",1521554393621
error,log,,,"Core exception while retrieving the content description",1521554393622
error,log,,,"Core exception while retrieving the content description",1521554393623
error,log,,,"Core exception while retrieving the content description",1521554393630
error,log,,,"Core exception while retrieving the content description",1521554393632
error,log,,,"Core exception while retrieving the content description",1521554393633
error,log,,,"Core exception while retrieving the content description",1521554393634
error,log,,,"Core exception while retrieving the content description",1521554393635
error,log,,,"Core exception while retrieving the content description",1521554393642
error,log,,,"Core exception while retrieving the content description",1521554393643
error,log,,,"Core exception while retrieving the content description",1521554393645
error,log,,,"Core exception while retrieving the content description",1521554393646
error,log,,,"Core exception while retrieving the content description",1521554393646
error,log,,,"Core exception while retrieving the content description",1521554394718
error,log,,,"Core exception while retrieving the content description",1521554394719
error,log,,,"Core exception while retrieving the content description",1521554394721
error,log,,,"Core exception while retrieving the content description",1521554394722
error,log,,,"Core exception while retrieving the content description",1521554394723
error,log,,,"Core exception while retrieving the content description",1521554394730
error,log,,,"Core exception while retrieving the content description",1521554394731
error,log,,,"Core exception while retrieving the content description",1521554394733
error,log,,,"Core exception while retrieving the content description",1521554394734
error,log,,,"Core exception while retrieving the content description",1521554394735
error,log,,,"Core exception while retrieving the content description",1521554394743
error,log,,,"Core exception while retrieving the content description",1521554394744
error,log,,,"Core exception while retrieving the content description",1521554394746
error,log,,,"Core exception while retrieving the content description",1521554394747
error,log,,,"Core exception while retrieving the content description",1521554394748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1521554395403
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1521554396807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1521554410210
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1521554412983
error,log,,,"Core exception while retrieving the content description",1521554413876
error,log,,,"Core exception while retrieving the content description",1521554413877
error,log,,,"Core exception while retrieving the content description",1521554413879
error,log,,,"Core exception while retrieving the content description",1521554413880
error,log,,,"Core exception while retrieving the content description",1521554413881
error,log,,,"Core exception while retrieving the content description",1521554413888
error,log,,,"Core exception while retrieving the content description",1521554413889
error,log,,,"Core exception while retrieving the content description",1521554413891
error,log,,,"Core exception while retrieving the content description",1521554413892
error,log,,,"Core exception while retrieving the content description",1521554413893
error,log,,,"Core exception while retrieving the content description",1521554413898
error,log,,,"Core exception while retrieving the content description",1521554413898
error,log,,,"Core exception while retrieving the content description",1521554413900
error,log,,,"Core exception while retrieving the content description",1521554413900
error,log,,,"Core exception while retrieving the content description",1521554413901
error,log,,,"Core exception while retrieving the content description",1521554414871
error,log,,,"Core exception while retrieving the content description",1521554414872
error,log,,,"Core exception while retrieving the content description",1521554414874
error,log,,,"Core exception while retrieving the content description",1521554414875
error,log,,,"Core exception while retrieving the content description",1521554414876
error,log,,,"Core exception while retrieving the content description",1521554414882
error,log,,,"Core exception while retrieving the content description",1521554414884
error,log,,,"Core exception while retrieving the content description",1521554414885
error,log,,,"Core exception while retrieving the content description",1521554414886
error,log,,,"Core exception while retrieving the content description",1521554414886
error,log,,,"Core exception while retrieving the content description",1521554414890
error,log,,,"Core exception while retrieving the content description",1521554414890
