what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1522319900391
error,log,,,"Core exception while retrieving the content description",1522319900564
error,log,,,"Core exception while retrieving the content description",1522319900649
error,log,,,"Core exception while retrieving the content description",1522319900748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522319908902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1522319913215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522319915064
error,log,,,"Core exception while retrieving the content description",1522319915968
error,log,,,"Core exception while retrieving the content description",1522319916172
error,log,,,"Core exception while retrieving the content description",1522319916325
error,log,,,"Core exception while retrieving the content description",1522319916429
error,log,,,"Core exception while retrieving the content description",1522319916534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522319916617
error,log,,,"Core exception while retrieving the content description",1522319917556
error,log,,,"Core exception while retrieving the content description",1522319917646
error,log,,,"Core exception while retrieving the content description",1522319917733
error,log,,,"Core exception while retrieving the content description",1522319917835
error,log,,,"Core exception while retrieving the content description",1522319917934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522319924981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1522319938890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1522319943597
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1522319949666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522319954698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1522319959724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1522319960013
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319962490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319962691
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319962925
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319968298
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319969068
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319969275
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319969479
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1522319972290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1522319972594
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1522319972851
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1522319973423
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1522319980195
executed,command,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.nextSibling",1522319982286
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1522319983938
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1522319986663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522319989007
error,log,,,"Core exception while retrieving the content description",1522319989659
error,log,,,"Core exception while retrieving the content description",1522319989777
error,log,,,"Core exception while retrieving the content description",1522319989877
error,log,,,"Core exception while retrieving the content description",1522319989965
error,log,,,"Core exception while retrieving the content description",1522319990077
error,log,,,"Core exception while retrieving the content description",1522319991088
error,log,,,"Core exception while retrieving the content description",1522319991184
error,log,,,"Core exception while retrieving the content description",1522319991286
error,log,,,"Core exception while retrieving the content description",1522319991377
error,log,,,"Core exception while retrieving the content description",1522319991492
