what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1518077399402
error,log,,,"Core exception while retrieving the content description",1518077399402
error,log,,,"Core exception while retrieving the content description",1518077399402
error,log,,,"Core exception while retrieving the content description",1518077399402
error,log,,,"Core exception while retrieving the content description",1518077399402
error,log,,,"Core exception while retrieving the content description",1518077399402
error,log,,,"Core exception while retrieving the content description",1518077399417
error,log,,,"Core exception while retrieving the content description",1518077399417
error,log,,,"Core exception while retrieving the content description",1518077399417
error,log,,,"Core exception while retrieving the content description",1518077399417
error,log,,,"Core exception while retrieving the content description",1518077400650
error,log,,,"Core exception while retrieving the content description",1518077400650
error,log,,,"Core exception while retrieving the content description",1518077400650
error,log,,,"Core exception while retrieving the content description",1518077400650
error,log,,,"Core exception while retrieving the content description",1518077400650
error,log,,,"Core exception while retrieving the content description",1518077400665
error,log,,,"Core exception while retrieving the content description",1518077400665
error,log,,,"Core exception while retrieving the content description",1518077400665
error,log,,,"Core exception while retrieving the content description",1518077400665
error,log,,,"Core exception while retrieving the content description",1518077400665
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518077401820
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1518077403411
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077409200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077410104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077410604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077506918
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518077507433
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518077510069
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077513236
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077523283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077525077
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077525311
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077525529
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077525779
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077526028
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077526293
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077526559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077526808
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077527073
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077527323
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1518077527588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1518077528711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1518077530006
error,log,,,"Core exception while retrieving the content description",1518077530490
error,log,,,"Core exception while retrieving the content description",1518077530490
error,log,,,"Core exception while retrieving the content description",1518077530490
error,log,,,"Core exception while retrieving the content description",1518077530490
error,log,,,"Core exception while retrieving the content description",1518077530490
error,log,,,"Core exception while retrieving the content description",1518077530490
error,log,,,"Core exception while retrieving the content description",1518077530505
error,log,,,"Core exception while retrieving the content description",1518077530505
error,log,,,"Core exception while retrieving the content description",1518077530505
error,log,,,"Core exception while retrieving the content description",1518077530505
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531722
error,log,,,"Core exception while retrieving the content description",1518077531738
error,log,,,"Core exception while retrieving the content description",1518077531738
error,log,,,"Core exception while retrieving the content description",1518077531738
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518077532206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077534936
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077545637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077550161
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1518077550349
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1518077550364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518077551784
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1518077551784
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518077555107
