what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1522313226051
error,log,,,"Core exception while retrieving the content description",1522313226077
error,log,,,"Core exception while retrieving the content description",1522313226097
error,log,,,"Core exception while retrieving the content description",1522313226130
error,log,,,"Core exception while retrieving the content description",1522313227112
error,log,,,"Core exception while retrieving the content description",1522313227150
error,log,,,"Core exception while retrieving the content description",1522313227174
error,log,,,"Core exception while retrieving the content description",1522313227197
error,log,,,"Core exception while retrieving the content description",1522313227221
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313238320
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522313242687
error,log,,,"Core exception while retrieving the content description",1522313243402
error,log,,,"Core exception while retrieving the content description",1522313243499
error,log,,,"Core exception while retrieving the content description",1522313243542
error,log,,,"Core exception while retrieving the content description",1522313243569
error,log,,,"Core exception while retrieving the content description",1522313243596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313243957
error,log,,,"Core exception while retrieving the content description",1522313244363
error,log,,,"Core exception while retrieving the content description",1522313244390
error,log,,,"Core exception while retrieving the content description",1522313244442
error,log,,,"Core exception while retrieving the content description",1522313244480
error,log,,,"Core exception while retrieving the content description",1522313244515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313277765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313278971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313279284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313279597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313279924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313280179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1522313280562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522313281656
error,log,,,"Core exception while retrieving the content description",1522313283524
error,log,,,"Core exception while retrieving the content description",1522313283610
error,log,,,"Core exception while retrieving the content description",1522313283655
error,log,,,"Core exception while retrieving the content description",1522313283716
error,log,,,"Core exception while retrieving the content description",1522313283768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522313294298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313295190
error,log,,,"Core exception while retrieving the content description",1522313296168
error,log,,,"Core exception while retrieving the content description",1522313296246
error,log,,,"Core exception while retrieving the content description",1522313296318
error,log,,,"Core exception while retrieving the content description",1522313296355
error,log,,,"Core exception while retrieving the content description",1522313296393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313323230
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313325182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313334639
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522313337611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313342304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522313425623
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522313426225
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1522313427477
