what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518079821301
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1518079823157
error,log,,,"Core exception while retrieving the content description",1518079823984
error,log,,,"Core exception while retrieving the content description",1518079823984
error,log,,,"Core exception while retrieving the content description",1518079823984
error,log,,,"Core exception while retrieving the content description",1518079823984
error,log,,,"Core exception while retrieving the content description",1518079823984
error,log,,,"Core exception while retrieving the content description",1518079823984
error,log,,,"Core exception while retrieving the content description",1518079824000
error,log,,,"Core exception while retrieving the content description",1518079824000
error,log,,,"Core exception while retrieving the content description",1518079824000
error,log,,,"Core exception while retrieving the content description",1518079824000
error,log,,,"Core exception while retrieving the content description",1518079824905
error,log,,,"Core exception while retrieving the content description",1518079824905
error,log,,,"Core exception while retrieving the content description",1518079824905
error,log,,,"Core exception while retrieving the content description",1518079824905
error,log,,,"Core exception while retrieving the content description",1518079824905
error,log,,,"Core exception while retrieving the content description",1518079824905
error,log,,,"Core exception while retrieving the content description",1518079824920
error,log,,,"Core exception while retrieving the content description",1518079824920
error,log,,,"Core exception while retrieving the content description",1518079824920
error,log,,,"Core exception while retrieving the content description",1518079824920
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518079825965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518079827728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518079833578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1518079837400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1518079837931
error,log,,,"Core exception while retrieving the content description",1518079838617
error,log,,,"Core exception while retrieving the content description",1518079838617
error,log,,,"Core exception while retrieving the content description",1518079838617
error,log,,,"Core exception while retrieving the content description",1518079838617
error,log,,,"Core exception while retrieving the content description",1518079838617
error,log,,,"Core exception while retrieving the content description",1518079838617
error,log,,,"Core exception while retrieving the content description",1518079838633
error,log,,,"Core exception while retrieving the content description",1518079838633
error,log,,,"Core exception while retrieving the content description",1518079838633
error,log,,,"Core exception while retrieving the content description",1518079838633
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839662
error,log,,,"Core exception while retrieving the content description",1518079839678
error,log,,,"Core exception while retrieving the content description",1518079839678
error,log,,,"Core exception while retrieving the content description",1518079839678
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518079840146
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1518079841238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518079843796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518079848540
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518079849694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1518079851613
