what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1522300843852
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522300846381
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1522300846776
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1522300846998
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1522300847215
error,log,,,"Could not load the Tomcat server configuration at \\Servers\\Tomcat v7.0 Server at localhost-config. The configuration may be corrupt or incomplete.",1522300847398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522300847440
error,log,,,"Could not load the Tomcat server configuration at \\Servers\\Tomcat v7.0 Server at localhost-config. The configuration may be corrupt or incomplete.",1522300847733
error,log,,,"Core exception while retrieving the content description",1522300848450
error,log,,,"Core exception while retrieving the content description",1522300848555
error,log,,,"Core exception while retrieving the content description",1522300848687
error,log,,,"Core exception while retrieving the content description",1522300848778
error,log,,,"Core exception while retrieving the content description",1522300848885
error,log,,,"Core exception while retrieving the content description",1522300849013
error,log,,,"Core exception while retrieving the content description",1522300849131
error,log,,,"Core exception while retrieving the content description",1522300849241
error,log,,,"Core exception while retrieving the content description",1522300849321
error,log,,,"Core exception while retrieving the content description",1522300849429
error,log,,,"Core exception while retrieving the content description",1522300849537
error,log,,,"Core exception while retrieving the content description",1522300849629
error,log,,,"Core exception while retrieving the content description",1522300849714
error,log,,,"Core exception while retrieving the content description",1522300849806
error,log,,,"Core exception while retrieving the content description",1522300849897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522300855822
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1522300856944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522300859874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522300861450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1522300861459
error,log,,,"Core exception while retrieving the content description",1522300862388
error,log,,,"Core exception while retrieving the content description",1522300862492
error,log,,,"Core exception while retrieving the content description",1522300862586
error,log,,,"Core exception while retrieving the content description",1522300862683
error,log,,,"Core exception while retrieving the content description",1522300862776
error,log,,,"Core exception while retrieving the content description",1522300862885
error,log,,,"Core exception while retrieving the content description",1522300862968
error,log,,,"Core exception while retrieving the content description",1522300863101
error,log,,,"Core exception while retrieving the content description",1522300863271
error,log,,,"Core exception while retrieving the content description",1522300863393
error,log,,,"Core exception while retrieving the content description",1522300863500
error,log,,,"Core exception while retrieving the content description",1522300863627
error,log,,,"Core exception while retrieving the content description",1522300863730
error,log,,,"Core exception while retrieving the content description",1522300863844
error,log,,,"Core exception while retrieving the content description",1522300863965
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1522300864023
error,log,,,"Invalid preference page path: Usage Stats",1522300867682
error,log,,,"Invalid preference page path: DDMS",1522300867801
error,log,,,"Invalid preference page path: LogCat",1522300867897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522300868188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1522300875850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1522300876260
error,log,,,"Core exception while retrieving the content description",1522300880537
error,log,,,"Core exception while retrieving the content description",1522300880551
error,log,,,"Core exception while retrieving the content description",1522300880562
error,log,,,"Core exception while retrieving the content description",1522300880573
error,log,,,"Core exception while retrieving the content description",1522300880593
