what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522221795133
error,log,,,"Core exception while retrieving the content description",1522221796464
error,log,,,"Core exception while retrieving the content description",1522221796571
error,log,,,"Core exception while retrieving the content description",1522221796637
error,log,,,"Core exception while retrieving the content description",1522221796687
error,log,,,"Core exception while retrieving the content description",1522221796733
error,log,,,"Core exception while retrieving the content description",1522221797384
error,log,,,"Core exception while retrieving the content description",1522221797441
error,log,,,"Core exception while retrieving the content description",1522221797477
error,log,,,"Core exception while retrieving the content description",1522221797530
error,log,,,"Core exception while retrieving the content description",1522221797567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522221802341
error,log,,,"Internal Error",1522221805923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522221812884
error,log,,,"Core exception while retrieving the content description",1522221813459
error,log,,,"Core exception while retrieving the content description",1522221813512
error,log,,,"Core exception while retrieving the content description",1522221813556
error,log,,,"Core exception while retrieving the content description",1522221813631
error,log,,,"Core exception while retrieving the content description",1522221813679
error,log,,,"Core exception while retrieving the content description",1522221814846
error,log,,,"Core exception while retrieving the content description",1522221814902
error,log,,,"Core exception while retrieving the content description",1522221814951
error,log,,,"Core exception while retrieving the content description",1522221815004
error,log,,,"Core exception while retrieving the content description",1522221815053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522221817739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522221834009
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522221835840
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522221843942
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522221843970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1522221847868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522221849250
error,log,,,"Core exception while retrieving the content description",1522221850316
error,log,,,"Core exception while retrieving the content description",1522221850372
error,log,,,"Core exception while retrieving the content description",1522221850429
error,log,,,"Core exception while retrieving the content description",1522221850486
error,log,,,"Core exception while retrieving the content description",1522221850530
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1522221850613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1522221850617
error,log,,,"Core exception while retrieving the content description",1522221851286
error,log,,,"Core exception while retrieving the content description",1522221851394
error,log,,,"Core exception while retrieving the content description",1522221851466
