what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1518086206050
error,log,,,"Core exception while retrieving the content description",1518086206051
error,log,,,"Core exception while retrieving the content description",1518086206052
error,log,,,"Core exception while retrieving the content description",1518086206052
error,log,,,"Core exception while retrieving the content description",1518086207330
error,log,,,"Core exception while retrieving the content description",1518086207331
error,log,,,"Core exception while retrieving the content description",1518086207333
error,log,,,"Core exception while retrieving the content description",1518086207334
error,log,,,"Core exception while retrieving the content description",1518086207335
error,log,,,"Core exception while retrieving the content description",1518086207337
error,log,,,"Core exception while retrieving the content description",1518086207338
error,log,,,"Core exception while retrieving the content description",1518086207340
error,log,,,"Core exception while retrieving the content description",1518086207341
error,log,,,"Core exception while retrieving the content description",1518086207341
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518086209837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1518086214514
error,log,,,"Core exception while retrieving the content description",1518086215114
error,log,,,"Core exception while retrieving the content description",1518086215116
error,log,,,"Core exception while retrieving the content description",1518086215118
error,log,,,"Core exception while retrieving the content description",1518086215119
error,log,,,"Core exception while retrieving the content description",1518086215120
error,log,,,"Core exception while retrieving the content description",1518086215122
error,log,,,"Core exception while retrieving the content description",1518086215124
error,log,,,"Core exception while retrieving the content description",1518086215125
error,log,,,"Core exception while retrieving the content description",1518086215126
error,log,,,"Core exception while retrieving the content description",1518086215129
error,log,,,"Core exception while retrieving the content description",1518086216389
error,log,,,"Core exception while retrieving the content description",1518086216390
error,log,,,"Core exception while retrieving the content description",1518086216392
error,log,,,"Core exception while retrieving the content description",1518086216393
error,log,,,"Core exception while retrieving the content description",1518086216404
error,log,,,"Core exception while retrieving the content description",1518086216405
error,log,,,"Core exception while retrieving the content description",1518086216406
error,log,,,"Core exception while retrieving the content description",1518086216407
error,log,,,"Core exception while retrieving the content description",1518086216407
error,log,,,"Core exception while retrieving the content description",1518086216408
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518086218127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086221728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086225991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1518086228200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086229568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086235481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1518086239368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1518086239394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1518086240518
error,log,,,"Core exception while retrieving the content description",1518086241108
error,log,,,"Core exception while retrieving the content description",1518086241109
error,log,,,"Core exception while retrieving the content description",1518086241111
error,log,,,"Core exception while retrieving the content description",1518086241112
error,log,,,"Core exception while retrieving the content description",1518086241113
error,log,,,"Core exception while retrieving the content description",1518086241116
error,log,,,"Core exception while retrieving the content description",1518086241118
error,log,,,"Core exception while retrieving the content description",1518086241119
error,log,,,"Core exception while retrieving the content description",1518086241120
error,log,,,"Core exception while retrieving the content description",1518086241121
error,log,,,"Core exception while retrieving the content description",1518086242420
error,log,,,"Core exception while retrieving the content description",1518086242421
error,log,,,"Core exception while retrieving the content description",1518086242423
error,log,,,"Core exception while retrieving the content description",1518086242424
error,log,,,"Core exception while retrieving the content description",1518086242425
error,log,,,"Core exception while retrieving the content description",1518086242427
error,log,,,"Core exception while retrieving the content description",1518086242428
error,log,,,"Core exception while retrieving the content description",1518086242431
error,log,,,"Core exception while retrieving the content description",1518086242432
error,log,,,"Core exception while retrieving the content description",1518086242433
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1518086243149
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1518086246241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086254447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086261521
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518086262311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086265271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086270169
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1518086274980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518086278671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086293609
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086294833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086295025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086295201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086297337
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086297537
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086297721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1518086298732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086300633
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086300825
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1518086301233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1518086302004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1518086303927
error,log,,,"Core exception while retrieving the content description",1518086304804
error,log,,,"Core exception while retrieving the content description",1518086304805
error,log,,,"Core exception while retrieving the content description",1518086304807
error,log,,,"Core exception while retrieving the content description",1518086304808
error,log,,,"Core exception while retrieving the content description",1518086304809
error,log,,,"Core exception while retrieving the content description",1518086304812
error,log,,,"Core exception while retrieving the content description",1518086304813
error,log,,,"Core exception while retrieving the content description",1518086304815
error,log,,,"Core exception while retrieving the content description",1518086304816
error,log,,,"Core exception while retrieving the content description",1518086304817
error,log,,,"Core exception while retrieving the content description",1518086305764
error,log,,,"Core exception while retrieving the content description",1518086305766
error,log,,,"Core exception while retrieving the content description",1518086305768
error,log,,,"Core exception while retrieving the content description",1518086305770
error,log,,,"Core exception while retrieving the content description",1518086305770
error,log,,,"Core exception while retrieving the content description",1518086305772
error,log,,,"Core exception while retrieving the content description",1518086305773
error,log,,,"Core exception while retrieving the content description",1518086305774
error,log,,,"Core exception while retrieving the content description",1518086305775
error,log,,,"Core exception while retrieving the content description",1518086305775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086318591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086328153
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1518086329633
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518086339503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086343126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086343843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086344431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086346030
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1518086349265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1518086352937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086353838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086415937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1518086428264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086428788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086437902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086438516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086473248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1518086485360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086485805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086915357
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1518086916581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086920067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086928832
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518086929812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086931619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086946697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086948250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1518086949751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1518086951270
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1518086951466
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518086972025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1518086975438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1518086997092
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1518086998838
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518087001202
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1518087001222
