what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1522314278641
error,log,,,"Core exception while retrieving the content description",1522314279254
error,log,,,"Core exception while retrieving the content description",1522314279650
error,log,,,"Core exception while retrieving the content description",1522314280057
error,log,,,"Core exception while retrieving the content description",1522314281192
error,log,,,"Core exception while retrieving the content description",1522314281491
error,log,,,"Core exception while retrieving the content description",1522314281876
error,log,,,"Core exception while retrieving the content description",1522314282235
error,log,,,"Core exception while retrieving the content description",1522314282799
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1522314282870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522314284138
error,log,,,"Core exception while retrieving the content description",1522314285123
error,log,,,"Core exception while retrieving the content description",1522314285454
error,log,,,"Core exception while retrieving the content description",1522314285873
error,log,,,"Core exception while retrieving the content description",1522314286353
error,log,,,"Core exception while retrieving the content description",1522314286741
error,log,,,"Core exception while retrieving the content description",1522314287938
error,log,,,"Core exception while retrieving the content description",1522314288343
error,log,,,"Core exception while retrieving the content description",1522314288702
error,log,,,"Core exception while retrieving the content description",1522314289123
error,log,,,"Core exception while retrieving the content description",1522314289533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314298759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314313464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1522314316466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522314323836
error,log,,,"Core exception while retrieving the content description",1522314324964
error,log,,,"Core exception while retrieving the content description",1522314325373
error,log,,,"Core exception while retrieving the content description",1522314325865
error,log,,,"Core exception while retrieving the content description",1522314326480
error,log,,,"Core exception while retrieving the content description",1522314327421
error,log,,,"Core exception while retrieving the content description",1522314328249
error,log,,,"Core exception while retrieving the content description",1522314328298
error,log,,,"Core exception while retrieving the content description",1522314328372
error,log,,,"Core exception while retrieving the content description",1522314328421
error,log,,,"Core exception while retrieving the content description",1522314328485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314328578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314377166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1522314378594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522314379886
error,log,,,"Core exception while retrieving the content description",1522314380660
error,log,,,"Core exception while retrieving the content description",1522314380711
error,log,,,"Core exception while retrieving the content description",1522314380765
error,log,,,"Core exception while retrieving the content description",1522314380817
error,log,,,"Core exception while retrieving the content description",1522314380870
error,log,,,"Core exception while retrieving the content description",1522314381590
error,log,,,"Core exception while retrieving the content description",1522314381648
error,log,,,"Core exception while retrieving the content description",1522314381732
error,log,,,"Core exception while retrieving the content description",1522314381969
error,log,,,"Core exception while retrieving the content description",1522314382075
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.toggle.comment",1522314382184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522314383275
error,log,,,"Core exception while retrieving the content description",1522314384114
error,log,,,"Core exception while retrieving the content description",1522314384173
error,log,,,"Core exception while retrieving the content description",1522314384232
error,log,,,"Core exception while retrieving the content description",1522314384312
error,log,,,"Core exception while retrieving the content description",1522314384374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314384438
error,log,,,"Core exception while retrieving the content description",1522314385332
error,log,,,"Core exception while retrieving the content description",1522314385392
error,log,,,"Core exception while retrieving the content description",1522314385472
error,log,,,"Core exception while retrieving the content description",1522314385534
error,log,,,"Core exception while retrieving the content description",1522314385601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314398438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314399482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314414765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522314420192
error,log,,,"Core exception while retrieving the content description",1522314421010
error,log,,,"Core exception while retrieving the content description",1522314421083
error,log,,,"Core exception while retrieving the content description",1522314421175
error,log,,,"Core exception while retrieving the content description",1522314421286
error,log,,,"Core exception while retrieving the content description",1522314421350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314421410
error,log,,,"Core exception while retrieving the content description",1522314422299
error,log,,,"Core exception while retrieving the content description",1522314422373
error,log,,,"Core exception while retrieving the content description",1522314422457
error,log,,,"Core exception while retrieving the content description",1522314422546
error,log,,,"Core exception while retrieving the content description",1522314422626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314428328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314431266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1522314440642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1522314447002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1522314448110
error,log,,,"Core exception while retrieving the content description",1522314448920
error,log,,,"Core exception while retrieving the content description",1522314448988
